@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R146-151

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute c00 numeric
@attribute c01 numeric
@attribute c02 numeric
@attribute c03 numeric
@attribute c04 numeric
@attribute c05 numeric
@attribute c10 numeric
@attribute c11 numeric
@attribute c12 numeric
@attribute c13 numeric
@attribute c14 numeric
@attribute c15 numeric
@attribute c20 numeric
@attribute c21 numeric
@attribute c22 numeric
@attribute c23 numeric
@attribute c24 numeric
@attribute c25 numeric
@attribute c30 numeric
@attribute c31 numeric
@attribute c32 numeric
@attribute c33 numeric
@attribute c34 numeric
@attribute c35 numeric
@attribute c40 numeric
@attribute c41 numeric
@attribute c42 numeric
@attribute c43 numeric
@attribute c44 numeric
@attribute c45 numeric
@attribute c50 numeric
@attribute c51 numeric
@attribute c52 numeric
@attribute c53 numeric
@attribute c54 numeric
@attribute c55 numeric
@attribute s00 numeric
@attribute s01 numeric
@attribute s02 numeric
@attribute s03 numeric
@attribute s04 numeric
@attribute s05 numeric
@attribute s10 numeric
@attribute s11 numeric
@attribute s12 numeric
@attribute s13 numeric
@attribute s14 numeric
@attribute s15 numeric
@attribute s20 numeric
@attribute s21 numeric
@attribute s22 numeric
@attribute s23 numeric
@attribute s24 numeric
@attribute s25 numeric
@attribute s30 numeric
@attribute s31 numeric
@attribute s32 numeric
@attribute s33 numeric
@attribute s34 numeric
@attribute s35 numeric
@attribute s40 numeric
@attribute s41 numeric
@attribute s42 numeric
@attribute s43 numeric
@attribute s44 numeric
@attribute s45 numeric
@attribute s50 numeric
@attribute s51 numeric
@attribute s52 numeric
@attribute s53 numeric
@attribute s54 numeric
@attribute s55 numeric
@attribute t00 numeric
@attribute t01 numeric
@attribute t02 numeric
@attribute t03 numeric
@attribute t04 numeric
@attribute t05 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t30 numeric
@attribute t31 numeric
@attribute t32 numeric
@attribute t33 numeric
@attribute t34 numeric
@attribute t35 numeric
@attribute t40 numeric
@attribute t41 numeric
@attribute t42 numeric
@attribute t43 numeric
@attribute t44 numeric
@attribute t45 numeric
@attribute t50 numeric
@attribute t51 numeric
@attribute t52 numeric
@attribute t53 numeric
@attribute t54 numeric
@attribute t55 numeric
@attribute R numeric

@data
87,19,11,43,36,113,56,49,9,43,75,600,21,30,-9,76,105,367,38,5,-10,38,63,47,9,-5,-14,8,49,32,-1,21,-8,29,23,19,0.56975,0.988705,0.004426,0.555113,-0.127964,0.995267,0.85322,0.300593,-0.91113,0.555113,0.921751,-0.999023,-0.547729,0.154251,-0.91113,0.824331,-0.240959,-0.84387,0.955074,0.283662,-0.839072,0.955074,0.985897,-0.992335,-0.91113,0.283662,0.136737,-0.1455,0.300593,0.834223,0.540302,-0.547729,-0.1455,-0.748058,-0.532833,0.988705,-0.821818,0.149877,-0.99999,-0.831775,-0.991779,-0.097182,-0.521551,-0.953753,0.412118,-0.831775,-0.387782,0.044182,0.836656,-0.988032,-0.412118,0.566108,-0.970535,0.536547,0.296369,-0.958924,0.544021,0.296369,0.167356,0.123573,0.412118,0.958924,-0.990607,0.989358,-0.953753,0.551427,-0.841471,0.836656,-0.989358,-0.663634,-0.84622,0.149877,-1.442417,0.151589,-225.950846,-1.498387,7.750471,-0.097644,-0.611274,-3.172909,-0.452316,-1.498387,-0.420701,-0.044226,-1.527499,-6.405331,0.452316,0.686748,4.027802,-0.635818,0.31031,-3.380515,-0.648361,0.31031,0.16975,-0.124528,-0.452316,3.380515,-7.244607,-6.799711,-3.172909,0.661006,-1.557408,-1.527499,6.799711,0.887143,1.588153,0.151589,105
8,45,11,15,39,28,16,42,81,52,38,22,16,67,2387,218,43,8,6,2375,128,51,65,17,-3,96,9,25,59,42,19,58,47,27,48,23,-0.1455,0.525322,0.004426,-0.759688,0.266643,-0.962606,-0.957659,-0.399985,0.776686,-0.162991,0.955074,-0.999961,-0.957659,-0.51777,0.819409,-0.334137,0.555113,-0.1455,0.96017,0.99903,-0.692896,0.742154,-0.562454,-0.275163,-0.989992,-0.18043,-0.91113,0.991203,-0.77108,-0.399985,0.988705,0.11918,-0.992335,-0.292139,-0.640144,-0.532833,0.989358,0.850904,-0.99999,0.650288,0.963795,0.270906,-0.287903,-0.916522,-0.629888,0.986628,0.296369,-0.008851,-0.287903,-0.85552,-0.573209,-0.942525,-0.831775,0.989358,-0.279415,-0.044032,0.721038,0.670229,0.826829,-0.961397,-0.14112,0.983588,0.412118,-0.132352,0.636738,-0.916522,0.149877,0.992873,0.123573,0.956376,-0.768255,-0.84622,-6.799711,1.619775,-225.950846,-0.855993,3.614554,-0.28143,0.300632,2.291388,-0.810994,-6.053272,0.31031,0.008852,0.300632,1.652317,-0.699539,2.820773,-1.498387,-6.799711,-0.291006,-0.044075,-1.040615,0.903086,-1.470038,3.493916,0.142547,-5.45134,-0.452316,-0.133526,-0.825774,2.291388,0.151589,8.330857,-0.124528,-3.273704,1.200127,1.588153,53
-19,21,73,100,53,8,-4,2,10,31,53,34,-1,2,3,113,80,29,2,21,-34,641,128,49,24,61,305,2323,48,28,9,-14,160,80,65,27,0.988705,-0.547729,-0.736193,0.862319,-0.918283,-0.1455,-0.653644,-0.416147,-0.839072,0.914742,-0.918283,-0.84857,0.540302,-0.416147,-0.989992,0.995267,-0.110387,-0.748058,-0.416147,-0.547729,-0.84857,0.993383,-0.692896,0.300593,0.424179,-0.258102,-0.964958,-0.206276,-0.640144,-0.962606,-0.91113,0.136737,-0.975629,-0.110387,-0.562454,-0.292139,-0.149877,0.836656,-0.676772,-0.506366,0.395925,0.989358,0.756802,0.909297,-0.544021,-0.404038,0.395925,0.529083,-0.841471,0.909297,0.14112,-0.097182,-0.993889,-0.663634,0.909297,0.836656,-0.529083,0.114845,0.721038,-0.953753,-0.905578,-0.966118,-0.262404,-0.978494,-0.768255,0.270906,0.412118,-0.990607,0.219425,-0.993889,0.826829,0.956376,-0.151589,-1.527499,0.919286,-0.587214,-0.431158,-6.799711,-1.157821,-2.18504,0.648361,-0.441696,-0.431158,-0.623499,-1.557408,-2.18504,-0.142547,-0.097644,9.003655,0.887143,-2.18504,-1.527499,0.623499,0.11561,-1.040615,-3.172909,-2.134897,3.743168,0.271933,4.74362,1.200127,-0.28143,-0.452316,-7.244607,-0.224906,9.003655,-1.470038,-3.273704,66
11,16,30,4,51,30,-10,-11,-13,58,74,28,12,12,26,57,70,16,7,12,-3,31,35,6,-4,11,3,44,41,9,-22,10,6,32,34,4,0.004426,-0.957659,0.154251,-0.653644,0.742154,0.154251,-0.839072,0.004426,0.907447,0.11918,0.171717,-0.962606,0.843854,0.843854,0.646919,0.899867,0.633319,-0.957659,0.753902,0.843854,-0.989992,0.914742,-0.903692,0.96017,-0.653644,0.004426,-0.989992,0.999843,-0.987339,-0.91113,-0.999961,-0.839072,0.96017,0.834223,-0.84857,-0.653644,-0.99999,-0.287903,-0.988032,-0.756802,0.670229,-0.988032,0.544021,0.99999,-0.420167,0.992873,-0.985146,0.270906,-0.536573,-0.536573,0.762558,0.436165,0.773891,-0.287903,0.656987,-0.536573,-0.14112,-0.404038,-0.428183,-0.279415,0.756802,-0.99999,0.14112,0.017702,-0.158623,0.412118,0.008851,-0.544021,-0.279415,0.551427,0.529083,-0.756802,-225.950846,0.300632,-6.405331,1.157821,0.903086,-6.405331,-0.648361,225.950846,-0.463021,8.330857,-5.737023,-0.28143,-0.63586,-0.63586,1.178754,0.484699,1.22196,0.300632,0.871448,-0.63586,0.142547,-0.441696,0.473815,-0.291006,-1.157821,-225.950846,-0.142547,0.017705,0.160657,-0.452316,-0.008852,0.648361,-0.291006,0.661006,-0.623499,1.157821,349
-95,-95,120,249,97,141,-52,-82,42,57,78,151,-59,-73,58,57,62,139,-72,-96,30,63,57,122,-82,-69,49,147,217,155,-88,-78,96,1189,190,173,0.730174,0.730174,0.814181,-0.686465,-0.925148,-0.931722,-0.162991,0.949678,-0.399985,0.899867,-0.857803,0.979355,-0.77108,-0.736193,0.11918,0.899867,0.673507,0.717964,-0.967251,-0.18043,0.154251,0.985897,0.899867,-0.866767,0.949678,0.99339,0.300593,-0.793136,-0.973642,-0.487161,0.999373,-0.857803,-0.18043,0.092686,0.066307,-0.977527,-0.683262,-0.683262,0.580611,-0.727163,0.379608,0.363171,-0.986628,-0.313229,-0.916522,0.436165,0.513978,0.20215,-0.636738,0.676772,0.992873,0.436165,-0.739181,0.69608,-0.253823,-0.983588,-0.988032,0.167356,0.436165,0.498713,-0.313229,0.114785,-0.953753,0.609044,-0.228082,-0.873312,-0.035398,-0.513978,0.983588,0.995695,0.997799,-0.210811,-0.935752,-0.935752,0.713123,1.059287,-0.410321,-0.389785,6.053272,-0.329826,2.291388,0.484699,-0.59918,0.206411,0.825774,-0.919286,8.330857,0.484699,-1.09751,0.969519,0.262417,5.45134,-6.405331,0.16975,0.484699,-0.575372,-0.329826,0.115549,-3.172909,-0.767893,0.234256,1.792654,-0.035421,0.59918,-5.45134,10.742654,15.048206,0.215657,87
-86,-75,12,62,138,138,-117,-113,17,40,133,171,-81,-113,43,44,123,178,-84,-111,43,33,110,157,-97,-114,48,35,106,148,-113,-117,43,29,133,150,-0.383698,0.921751,0.843854,0.673507,0.973649,0.973649,-0.724097,0.995267,-0.275163,-0.666938,0.494872,0.215105,0.776686,0.995267,0.555113,0.999843,-0.887969,-0.479439,-0.680023,-0.502544,0.555113,-0.013277,-0.999021,0.996831,-0.925148,0.619521,-0.640144,-0.903692,0.686487,-0.941026,0.995267,-0.724097,0.555113,-0.748058,0.494872,0.699251,0.923458,0.387782,-0.536573,-0.739181,-0.228052,-0.228052,0.689698,0.097182,-0.961397,0.745113,0.868966,0.976591,0.629888,0.097182,-0.831775,0.017702,-0.459903,0.877575,-0.73319,0.864551,-0.831775,0.999912,-0.044243,-0.079549,-0.379608,-0.78498,-0.768255,-0.428183,-0.727143,-0.338333,0.097182,0.689698,-0.831775,-0.663634,0.868966,-0.714876,-2.40673,0.420701,-0.63586,-1.09751,-0.234224,-0.234224,-0.952494,0.097644,3.493916,-1.117215,1.75594,4.54006,0.810994,0.097644,-1.498387,0.017705,0.517927,-1.830422,1.078184,-1.720349,-1.498387,-75.313015,0.044286,-0.079801,0.410321,-1.267077,1.200127,0.473815,-1.059223,0.359537,0.097644,-0.952494,-1.498387,0.887143,1.75594,-1.022346,230
-47,14,58,66,60,66,-45,5,67,167,86,30,-69,-19,41,1019,127,43,-56,1,41,159,85,33,-57,-10,32,41,82,39,-53,-12,31,21,83,55,-0.992335,0.136737,0.11918,-0.999647,-0.952413,-0.999647,0.525322,0.283662,-0.51777,-0.879689,-0.383698,0.154251,0.99339,0.988705,-0.987339,0.432096,0.232359,0.555113,0.85322,0.540302,-0.987339,-0.342495,-0.984377,-0.013277,0.899867,-0.839072,0.834223,-0.987339,0.949678,0.266643,-0.918283,0.843854,0.914742,-0.547729,0.24954,0.022127,-0.123573,0.990607,0.992873,-0.026551,-0.304811,-0.026551,-0.850904,-0.958924,-0.85552,-0.47555,-0.923458,-0.988032,0.114785,-0.149877,-0.158623,0.901827,0.97263,-0.831775,0.521551,0.841471,-0.158623,0.93952,-0.176076,0.999912,-0.436165,0.544021,0.551427,-0.158623,0.313229,0.963795,-0.395925,0.536573,-0.404038,0.836656,0.968364,-0.999755,0.124528,7.244607,8.330857,0.026561,0.32004,0.026561,-1.619775,-3.380515,1.652317,0.540589,2.40673,-6.405331,0.115549,-0.151589,0.160657,2.087098,4.185892,-1.498387,0.611274,1.557408,0.160657,-2.743165,0.17887,-75.313015,-0.484699,-0.648361,0.661006,0.160657,0.329826,3.614554,0.431158,0.63586,-0.441696,-1.527499,3.880596,-45.183088,94
-61,-10,82,25,83,56,-46,-37,42,46,92,84,-40,7,42,38,202,727,-37,-14,66,32,586,490,-50,-27,42,25,87,42,-58,-25,43,51,78,56,-0.258102,-0.839072,0.949678,0.991203,0.24954,0.85322,-0.432178,0.765414,-0.399985,-0.432178,-0.626444,-0.680023,-0.666938,0.753902,-0.399985,0.955074,0.591345,-0.275105,0.765414,0.136737,-0.999647,0.834223,-0.092836,0.99609,0.964966,-0.292139,-0.399985,0.991203,0.56975,-0.399985,0.11918,0.991203,0.555113,0.742154,-0.857803,0.85322,0.966118,0.544021,0.313229,-0.132352,0.968364,-0.521551,-0.901788,0.643538,-0.916522,0.901788,-0.779466,0.73319,-0.745113,0.656987,-0.916522,0.296369,0.806418,-0.961414,0.643538,-0.990607,-0.026551,0.551427,0.995681,-0.088339,0.262375,-0.956376,-0.916522,-0.132352,-0.821818,-0.916522,-0.992873,0.132352,-0.831775,0.670229,0.513978,-0.521551,-3.743168,-0.648361,0.329826,-0.133526,3.880596,-0.611274,2.086614,0.840771,2.291388,-2.086614,1.24427,-1.078184,1.117215,0.871448,2.291388,0.31031,1.363701,3.494712,0.840771,-7.244607,0.026561,0.661006,-10.725138,-0.088685,0.271901,3.273704,2.291388,-0.133526,-1.442417,2.291388,-8.330857,0.133526,-1.498387,0.903086,-0.59918,-0.611274,99
-35,11,19,124,414,61,-72,-18,72,692,357,32,-57,3,64,179,112,54,-63,-13,58,49,71,48,-47,1,22,58,67,50,-57,-40,41,62,87,43,-0.903692,0.004426,0.988705,-0.092776,0.771099,-0.258102,-0.967251,0.660317,-0.967251,0.660271,0.416174,0.834223,0.899867,-0.989992,0.391857,-0.997496,0.455969,-0.82931,0.985897,0.907447,0.11918,0.300593,-0.309023,-0.640144,-0.992335,0.540302,-0.999961,0.11918,-0.51777,0.964966,0.899867,-0.666938,-0.987339,0.673507,0.56975,0.555113,0.428183,-0.99999,0.149877,-0.995687,-0.636715,-0.966118,-0.253823,0.750987,0.253823,0.751027,-0.909285,0.551427,-0.436165,0.14112,0.920026,0.070722,-0.889996,-0.558789,-0.167356,-0.420167,0.992873,-0.953753,0.951055,-0.768255,-0.123573,0.841471,-0.008851,0.992873,-0.85552,-0.262375,-0.436165,-0.745113,-0.158623,-0.739181,-0.821818,-0.831775,-0.473815,-225.950846,0.151589,10.732138,-0.825723,3.743168,0.262417,1.137314,-0.262417,1.137452,-2.184866,0.661006,-0.484699,-0.142547,2.34786,-0.0709,-1.951877,0.6738,-0.16975,-0.463021,8.330857,-3.172909,-3.07762,1.200127,0.124528,1.557408,0.008852,8.330857,1.652317,-0.271901,-0.484699,1.117215,0.160657,-1.09751,-1.442417,-1.498387,102
-95,-30,72,47,89,63,-50,-2,58,44,73,30,-40,-26,51,53,249,61,-27,-12,84,155,880,78,-60,-14,44,191,204,50,-22,7,44,29,88,47,0.730174,0.154251,-0.967251,-0.992335,0.510177,0.985897,0.964966,-0.416147,0.11918,0.999843,-0.736193,0.154251,-0.666938,0.646919,0.742154,-0.918283,-0.686465,-0.258102,-0.292139,0.843854,-0.680023,-0.487161,0.937974,-0.857803,-0.952413,0.136737,0.999843,-0.803793,-0.979361,0.964966,-0.999961,0.753902,0.999843,-0.748058,0.999373,-0.992335,-0.683262,0.988032,0.253823,0.123573,0.860069,0.167356,0.262375,-0.909297,0.992873,0.017702,-0.676772,-0.988032,-0.745113,-0.762558,0.670229,0.395925,-0.727163,-0.966118,-0.956376,0.536573,0.73319,-0.873312,0.346706,0.513978,0.304811,-0.990607,0.017702,0.594909,0.20212,-0.262375,0.008851,0.656987,0.017702,-0.663634,0.035398,0.123573,-0.935752,6.405331,-0.262417,-0.124528,1.685825,0.16975,0.271901,2.18504,8.330857,0.017705,0.919286,-6.405331,1.117215,-1.178754,0.903086,-0.431158,1.059287,3.743168,3.273704,0.63586,-1.078184,1.792654,0.369633,-0.59918,-0.32004,-7.244607,0.017705,-0.740126,-0.20638,-0.271901,-0.008852,0.871448,0.017705,0.887143,0.035421,-0.124528,95
-78,-6,41,26,75,53,-64,12,49,36,62,46,-82,36,74,47,72,27,-41,30,59,32,109,146,-54,-18,77,57,101,513,-64,-15,10,22,63,103,-0.857803,0.96017,-0.987339,0.646919,0.921751,-0.918283,0.391857,0.843854,0.300593,-0.127964,0.673507,-0.432178,0.949678,-0.127964,0.171717,-0.992335,-0.967251,-0.292139,-0.987339,0.154251,-0.77108,0.834223,-0.577002,0.083959,-0.82931,0.660317,-0.030975,0.899867,0.892005,-0.605504,0.391857,-0.759688,-0.839072,-0.999961,0.985897,-0.782231,-0.513978,0.279415,-0.158623,0.762558,-0.387782,0.395925,-0.920026,-0.536573,-0.953753,-0.991779,-0.739181,0.901788,-0.313229,-0.991779,-0.985146,0.123573,0.253823,0.956376,0.158623,-0.988032,0.636738,0.551427,0.816743,0.996469,0.558789,0.750987,0.99952,0.436165,0.452026,-0.795842,-0.920026,-0.650288,-0.544021,-0.008851,0.167356,0.622989,0.59918,0.291006,0.160657,1.178754,-0.420701,-0.431158,-2.34786,-0.63586,-3.172909,7.750471,-1.09751,-2.086614,-0.329826,7.750471,-5.737023,-0.124528,-0.262417,-3.273704,-0.160657,-6.405331,-0.825774,0.661006,-1.415493,11.868459,-0.6738,1.137314,-32.268576,0.484699,0.506753,1.314347,-2.34786,0.855993,0.648361,0.008852,0.16975,-0.796426,64
5,26,45,46,45,36,-64,3,52,45,72,52,-60,42,86,34,88,55,-53,117,153,69,86,45,102,911,58,66,52,52,18,10,32,38,75,52,0.283662,0.646919,0.525322,-0.432178,0.525322,-0.127964,0.391857,-0.989992,-0.162991,0.525322,-0.967251,-0.162991,-0.952413,-0.399985,-0.383698,-0.84857,0.999373,0.022127,-0.918283,-0.724097,-0.59137,0.99339,-0.383698,0.525322,0.101586,0.998087,0.11918,-0.999647,-0.162991,-0.162991,0.660317,-0.839072,0.834223,0.955074,0.921751,-0.162991,-0.958924,0.762558,0.850904,0.901788,0.850904,-0.991779,-0.920026,0.14112,0.986628,0.850904,0.253823,0.986628,0.304811,-0.916522,-0.923458,0.529083,0.035398,-0.999755,-0.395925,-0.689698,0.806401,-0.114785,-0.923458,0.850904,0.994827,-0.06183,0.992873,-0.026551,0.986628,0.986628,-0.750987,-0.544021,0.551427,0.296369,-0.387782,0.986628,-3.380515,1.178754,1.619775,-2.086614,1.619775,7.750471,-2.34786,-0.142547,-6.053272,1.619775,-0.262417,-6.053272,-0.32004,2.291388,2.40673,-0.623499,0.035421,-45.183088,0.431158,0.952494,-1.363615,-0.115549,2.40673,1.619775,9.79298,-0.061949,8.330857,0.026561,-6.053272,-6.053272,-1.137314,0.648361,0.661006,0.31031,-0.420701,-6.053272,77
-59,-2,46,-4,50,39,-69,12,70,56,91,28,-63,-18,42,10,79,36,-57,-5,45,20,74,37,-46,-10,51,22,69,49,-51,0,67,25,87,34,-0.77108,-0.416147,-0.432178,-0.653644,0.964966,0.266643,0.99339,0.843854,0.633319,0.85322,-0.994367,-0.962606,0.985897,0.660317,-0.399985,-0.839072,-0.895971,-0.127964,0.899867,0.283662,0.525322,0.408082,0.171717,0.765414,-0.432178,-0.839072,0.742154,-0.999961,0.99339,0.300593,0.742154,1,-0.51777,0.991203,0.56975,-0.84857,-0.636738,-0.909297,0.901788,0.756802,-0.262375,0.963795,0.114785,-0.536573,0.773891,-0.521551,0.105988,0.270906,-0.167356,0.750987,-0.916522,-0.544021,-0.444113,-0.991779,-0.436165,0.958924,0.850904,0.912945,-0.985146,-0.643538,-0.901788,0.544021,0.670229,-0.008851,-0.114785,-0.953753,-0.670229,0,-0.85552,-0.132352,-0.821818,0.529083,0.825774,2.18504,-2.086614,-1.157821,-0.271901,3.614554,0.115549,-0.63586,1.22196,-0.611274,-0.106588,-0.28143,-0.16975,1.137314,2.291388,0.648361,0.495678,7.750471,-0.484699,3.380515,1.619775,2.237161,-5.737023,-0.840771,2.086614,-0.648361,0.903086,0.008852,-0.115549,-3.172909,-0.903086,0,1.652317,-0.133526,-1.442417,-0.623499,352
-52,2,89,52,93,45,-60,1,54,24,64,54,-49,-14,87,33,93,45,-58,-8,75,124,89,54,-44,2,1023,230,93,69,-58,99,759,48,66,43,-0.162991,-0.416147,0.510177,-0.162991,0.317429,0.525322,-0.952413,0.540302,-0.82931,0.424179,0.391857,-0.82931,0.300593,0.136737,0.56975,-0.013277,0.317429,0.525322,0.11918,-0.1455,0.921751,-0.092776,0.510177,-0.82931,0.999843,-0.416147,0.400068,-0.787696,0.317429,0.99339,0.11918,0.039821,0.30065,-0.640144,-0.999647,0.555113,-0.986628,0.909297,0.860069,0.986628,-0.948282,0.850904,0.304811,0.841471,-0.558789,-0.905578,0.920026,-0.558789,0.953753,-0.990607,-0.821818,0.999912,-0.948282,0.850904,-0.992873,-0.989358,-0.387782,-0.995687,0.860069,-0.558789,-0.017702,0.909297,-0.916485,-0.616064,-0.948282,-0.114785,-0.992873,-0.999207,-0.953735,-0.768255,-0.026551,-0.831775,6.053272,-2.18504,1.685825,-6.053272,-2.987386,1.619775,-0.32004,1.557408,0.6738,-2.134897,2.34786,0.6738,3.172909,-7.244607,-1.442417,-75.313015,-2.987386,1.619775,-8.330857,6.799711,-0.420701,10.732138,1.685825,0.6738,-0.017705,-2.18504,-2.290823,0.782109,-2.987386,-0.115549,-8.330857,-25.092535,-3.172241,1.200127,0.026561,-1.498387,81
-80,14,37,29,91,56,-56,-15,58,146,98,52,-72,-4,47,1037,152,57,-44,-25,275,784,83,54,-42,-33,46,41,81,56,-67,-3,39,8,81,51,-0.110387,0.136737,0.765414,-0.748058,-0.994367,0.85322,0.85322,-0.759688,0.11918,0.083959,-0.819288,-0.162991,-0.967251,-0.653644,-0.992335,0.962581,0.359044,0.899867,0.999843,0.991203,0.110417,0.171777,0.24954,-0.82931,-0.399985,-0.013277,-0.432178,-0.987339,0.776686,0.85322,-0.51777,-0.989992,0.266643,-0.1455,0.776686,0.742154,0.993889,0.990607,-0.643538,-0.663634,0.105988,-0.521551,0.521551,-0.650288,0.992873,0.996469,-0.573382,0.986628,-0.253823,0.756802,0.123573,0.270993,0.933321,0.436165,-0.017702,0.132352,-0.993885,-0.985136,0.968364,-0.558789,0.916522,-0.999912,0.901788,-0.158623,-0.629888,-0.521551,0.85552,-0.14112,0.963795,0.989358,-0.629888,0.670229,-9.003655,7.244607,-0.840771,0.887143,-0.106588,-0.611274,0.611274,0.855993,8.330857,11.868459,0.699854,-6.053272,0.262417,-1.157821,-0.124528,0.281527,2.599458,0.484699,-0.017705,0.133526,-9.001182,-5.734979,3.880596,0.6738,-2.291388,75.313015,-2.086614,0.160657,-0.810994,-0.611274,-1.652317,0.142547,3.614554,-6.799711,-0.810994,0.903086,91
-43,-16,27,16,47,22,-11,-31,38,38,53,62,15,6,37,35,171,742,-39,-11,-8,39,543,463,-42,-24,25,40,59,52,-23,-14,14,64,54,35,0.555113,-0.957659,-0.292139,-0.957659,-0.992335,-0.999961,0.004426,0.914742,0.955074,0.955074,-0.918283,0.673507,-0.759688,0.96017,0.765414,-0.903692,0.215105,0.83419,0.266643,0.004426,-0.1455,0.266643,-0.879717,-0.375482,-0.399985,0.424179,0.991203,-0.666938,-0.77108,-0.162991,-0.532833,0.136737,0.136737,0.391857,-0.82931,-0.903692,0.831775,0.287903,0.956376,-0.287903,0.123573,-0.008851,0.99999,0.404038,0.296369,0.296369,0.395925,-0.739181,0.650288,-0.279415,-0.643538,-0.428183,0.976591,0.551477,-0.963795,0.99999,-0.989358,0.963795,0.475497,-0.92683,0.916522,0.905578,-0.132352,0.745113,0.636738,0.986628,0.84622,-0.990607,0.990607,0.920026,-0.558789,-0.428183,1.498387,-0.300632,-3.273704,0.300632,-0.124528,0.008852,225.950846,0.441696,0.31031,0.31031,-0.431158,-1.09751,-0.855993,-0.291006,-0.840771,0.473815,4.54006,0.661093,-3.614554,225.950846,6.799711,3.614554,-0.540511,2.468376,-2.291388,2.134897,-0.133526,-1.117215,-0.825774,-6.053272,-1.588153,-7.244607,7.244607,2.34786,0.6738,0.473815,99
6,-23,-32,138,391,36,-30,-16,53,694,336,31,-29,-6,-13,162,61,15,-48,-5,9,54,34,20,-39,-14,22,73,51,13,-26,-20,-39,23,43,22,0.96017,-0.532833,0.834223,0.973649,0.127934,-0.127964,0.154251,-0.957659,-0.918283,-0.957677,-0.988709,0.914742,-0.748058,0.96017,0.907447,0.206482,-0.258102,-0.759688,-0.640144,0.283662,-0.91113,-0.82931,-0.84857,0.408082,0.266643,0.136737,-0.999961,-0.736193,0.742154,0.907447,0.646919,0.408082,0.266643,-0.532833,0.555113,-0.999961,-0.279415,0.84622,-0.551427,-0.228052,0.991783,-0.991779,0.988032,0.287903,0.395925,0.287846,0.149847,-0.404038,0.663634,0.279415,-0.420167,-0.97845,-0.966118,0.650288,0.768255,0.958924,0.412118,-0.558789,0.529083,0.912945,-0.963795,-0.990607,-0.008851,-0.676772,0.670229,0.420167,-0.762558,-0.912945,-0.963795,-0.84622,-0.831775,-0.008851,-0.291006,-1.588153,-0.661006,-0.234224,7.752312,7.750471,6.405331,-0.300632,-0.431158,-0.300567,-0.151559,-0.441696,-0.887143,0.291006,-0.463021,-4.738666,3.743168,-0.855993,-1.200127,3.380515,-0.452316,0.6738,-0.623499,2.237161,-3.614554,-7.244607,0.008852,0.919286,0.903086,0.463021,-1.178754,-2.237161,-3.614554,1.588153,-1.498387,0.008852,102
2,14,9,-8,34,11,359,289,13,-20,44,31,424,79,5,-26,7,60,36,5,35,-3,18,33,-12,7,-6,-30,6,-6,-8,14,36,-2,29,5,-0.416147,0.136737,-0.91113,-0.1455,-0.84857,0.004426,0.653621,0.999648,0.907447,0.408082,0.999843,0.914742,-0.993394,-0.895971,0.283662,0.646919,0.753902,-0.952413,-0.127964,0.283662,-0.903692,-0.989992,0.660317,-0.013277,0.843854,0.753902,0.96017,0.154251,0.96017,0.96017,-0.1455,0.136737,-0.127964,-0.416147,-0.748058,0.283662,0.909297,0.990607,0.412118,-0.989358,0.529083,-0.99999,0.756822,-0.026521,0.420167,-0.912945,0.017702,-0.404038,0.114755,-0.444113,-0.958924,-0.762558,0.656987,-0.304811,-0.991779,-0.958924,-0.428183,-0.14112,-0.750987,0.999912,0.536573,0.656987,0.279415,0.988032,-0.279415,0.279415,-0.989358,0.990607,-0.991779,-0.909297,-0.663634,-0.958924,-2.18504,7.244607,-0.452316,6.799711,-0.623499,-225.950846,1.157892,-0.02653,0.463021,-2.237161,0.017705,-0.441696,-0.115518,0.495678,-3.380515,-1.178754,0.871448,0.32004,7.750471,-3.380515,0.473815,0.142547,-1.137314,-75.313015,0.63586,0.871448,0.291006,6.405331,-0.291006,0.291006,6.799711,7.244607,7.750471,2.18504,0.887143,-3.380515,108
